Folio,Line,Tokens_Count,Z_mean_index,Z_max_index,Thold_sec,Clock_Hz,Coherence_C_Star,Status
f99v,6334,9,9.0642,17.9689,4.7654,0.0416,0.5027,UNSTABLE
f99v,6335,10,9.849,19.1663,4.6779,0.0416,0.7083,UNSTABLE
f99v,6336,9,14.5738,22.6776,3.7405,0.0416,0.7856,UNSTABLE
f99v,6337,5,19.3763,46.8086,5.8071,0.0416,0.6484,UNSTABLE
f99v,6340,1,18.0,18.0,2.4038,0.0416,0.6,UNSTABLE
f99v,6341,1,15.6,15.6,2.4038,0.0416,0.6,UNSTABLE
f99v,6342,1,12.0,12.0,2.4038,0.0416,0.8,UNSTABLE
f99v,6343,2,5.9573,6.6,2.6632,0.0416,0.7416,UNSTABLE
f99v,6344,1,7.8,7.8,2.4038,0.0416,0.8,UNSTABLE
f99v,6345,1,12.0,12.0,2.4038,0.0416,0.6,UNSTABLE
f99v,6346,1,14.4,14.4,2.4038,0.0416,0.8,UNSTABLE
f99v,6348,8,15.2476,37.3717,5.8918,0.0416,0.6448,UNSTABLE
f99v,6349,9,14.3713,23.6166,3.9503,0.0416,0.7651,UNSTABLE
f99v,6350,10,9.5847,21.9164,5.4966,0.0416,0.6624,UNSTABLE
f99v,6351,5,13.3798,28.0851,5.0458,0.0416,0.4858,UNSTABLE
f99v,6353,1,15.6,15.6,2.4038,0.0416,0.8,UNSTABLE
f99v,6355,4,20.2975,33.6,3.9793,0.0416,0.7625,UNSTABLE
f99v,6356,6,13.5577,21.3805,3.7909,0.0416,0.7805,UNSTABLE
f99v,6357,5,18.0226,53.0497,7.0757,0.0416,0.6038,UNSTABLE
f99v,6358,6,13.1605,38.4849,7.0295,0.0416,0.6052,UNSTABLE
f99v,6359,5,14.4673,29.4721,4.897,0.0416,0.6945,UNSTABLE
f99v,6360,7,13.304,26.9102,4.8623,0.0416,0.4966,UNSTABLE
f99v,6361,1,21.6,21.6,2.4038,0.0416,0.6,UNSTABLE
f99v,6363,1,19.2,19.2,2.4038,0.0416,0.8,UNSTABLE
f100r,6366,8,6.1477,7.1974,2.8143,0.0416,0.5125,UNSTABLE
f100r,6378,1,20.4,20.4,2.4038,0.0416,0.8,UNSTABLE
f100r,6379,1,19.2,19.2,2.4038,0.0416,0.6,UNSTABLE
f100r,6380,1,13.2,13.2,2.4038,0.0416,0.8,UNSTABLE
f100r,6381,1,20.4,20.4,2.4038,0.0416,0.6,UNSTABLE
f100r,6382,1,28.8,28.8,2.4038,0.0416,0.6,UNSTABLE
f100r,6383,1,18.0,18.0,2.4038,0.0416,0.6,UNSTABLE
f100r,6384,1,8.4,8.4,2.4038,0.0416,0.8,UNSTABLE
f100r,6385,1,13.2,13.2,2.4038,0.0416,0.6,UNSTABLE
f100r,6386,1,13.2,13.2,2.4038,0.0416,0.8,UNSTABLE
f100r,6387,1,15.6,15.6,2.4038,0.0416,0.6,UNSTABLE
f100r,6388,1,13.2,13.2,2.4038,0.0416,0.8,UNSTABLE
f100r,6390,9,15.5359,35.9962,5.5696,0.0416,0.459,UNSTABLE
f100r,6391,8,9.3533,17.6466,4.5352,0.0416,0.718,UNSTABLE
f100r,6392,10,11.719,22.6553,4.6472,0.0416,0.7104,UNSTABLE
f100r,6393,7,11.1019,24.5566,5.3171,0.0416,0.6713,UNSTABLE
f100r,6396,2,15.1433,19.4866,3.0933,0.0416,0.6663,UNSTABLE
f100r,6397,1,16.8,16.8,2.4038,0.0416,0.6,UNSTABLE
f100r,6398,2,13.3718,15.9436,2.8662,0.0416,0.7032,UNSTABLE
f100r,6399,1,15.6,15.6,2.4038,0.0416,0.8,UNSTABLE
f100r,6400,1,13.2,13.2,2.4038,0.0416,0.8,UNSTABLE
f100r,6401,1,13.2,13.2,2.4038,0.0416,0.8,UNSTABLE
f100r,6403,7,13.2769,19.8381,3.5918,0.0416,0.6016,UNSTABLE
f100r,6404,12,7.0339,22.543,7.7041,0.0416,0.5872,UNSTABLE
f100r,6405,9,9.2587,23.3117,6.0524,0.0416,0.4383,UNSTABLE
f100r,6406,10,8.2847,12.4226,3.6045,0.0416,0.8001,UNSTABLE
f100r,6407,10,8.8298,18.0626,4.9174,0.0416,0.6933,UNSTABLE
f100r,6408,5,10.5342,19.0702,4.3517,0.0416,0.7314,UNSTABLE
f100v,6411,8,6.1477,7.1974,2.8143,0.0416,0.5125,UNSTABLE
f100v,6418,1,14.4,14.4,2.4038,0.0416,0.6,UNSTABLE
f100v,6419,1,13.2,13.2,2.4038,0.0416,0.8,UNSTABLE
f100v,6420,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f100v,6421,1,13.2,13.2,2.4038,0.0416,0.6,UNSTABLE
f100v,6424,1,16.8,16.8,2.4038,0.0416,0.8,UNSTABLE
f100v,6425,1,18.0,18.0,2.4038,0.0416,0.6,UNSTABLE
f100v,6426,1,14.4,14.4,2.4038,0.0416,0.6,UNSTABLE
f100v,6427,1,13.2,13.2,2.4038,0.0416,0.6,UNSTABLE
f100v,6428,1,13.2,13.2,2.4038,0.0416,0.6,UNSTABLE
f100v,6431,1,7.8,7.8,2.4038,0.0416,0.8,UNSTABLE
f100v,6432,1,14.4,14.4,2.4038,0.0416,0.8,UNSTABLE
f100v,6433,1,15.6,15.6,2.4038,0.0416,0.8,UNSTABLE
f100v,6434,2,12.2003,12.4005,2.4433,0.0416,0.7903,UNSTABLE
f100v,6436,9,11.0334,30.0,6.5361,0.0416,0.6207,UNSTABLE
f100v,6437,10,9.0159,25.5551,6.8136,0.0416,0.6117,UNSTABLE
f100v,6438,10,9.3974,15.9719,4.0856,0.0416,0.553,UNSTABLE
f100v,6439,8,10.3469,17.6466,4.0998,0.0416,0.7518,UNSTABLE
f100v,6440,11,6.0729,12.2433,4.8462,0.0416,0.6976,UNSTABLE
f100v,6441,8,8.9893,14.0955,3.7693,0.0416,0.5826,UNSTABLE
f100v,6442,8,10.5842,17.6466,4.0078,0.0416,0.7599,UNSTABLE
f100v,6443,10,7.7878,12.0417,3.7169,0.0416,0.788,UNSTABLE
f100v,6444,3,8.4881,14.3945,4.0765,0.0416,0.7538,UNSTABLE
f101r,6447,8,6.1477,7.1974,2.8143,0.0416,0.5125,UNSTABLE
f101r,6454,20,7.3006,21.2342,6.9917,0.0416,0.4063,UNSTABLE
f101r,6455,20,7.7737,25.4956,7.8839,0.0416,0.5829,UNSTABLE
f101r,6457,23,7.384,26.4,8.5945,0.0416,0.5678,UNSTABLE
f101r,6458,21,7.5767,22.5126,7.1425,0.0416,0.6019,UNSTABLE
f101r,6459,23,6.4306,22.137,8.2751,0.0416,0.5743,UNSTABLE
f101r,6460,17,7.5367,22.6711,7.2309,0.0416,0.5995,UNSTABLE
f101r,6462,19,6.6088,10.9687,3.9897,0.0416,0.7615,UNSTABLE
f101r,6463,23,5.0758,14.1197,6.6869,0.0416,0.6157,UNSTABLE
f101r,6464,22,6.7471,22.2861,7.9401,0.0416,0.5816,UNSTABLE
f101r,6465,20,5.1367,9.6973,4.538,0.0416,0.5178,UNSTABLE
f101v,6471,8,6.1477,7.1974,2.8143,0.0416,0.5125,UNSTABLE
f101v,6483,1,13.2,13.2,2.4038,0.0416,0.6,UNSTABLE
f101v,6484,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f101v,6485,1,4.8,4.8,2.4038,0.0416,1.0,STABLE (PASS)
f101v,6486,1,4.8,4.8,2.4038,0.0416,0.8,UNSTABLE
f101v,6487,1,3.0,3.0,2.4038,0.0416,0.8,UNSTABLE
f101v,6488,1,4.8,4.8,2.4038,0.0416,0.8,UNSTABLE
f101v,6489,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f101v,6490,1,10.8,10.8,2.4038,0.0416,0.6,UNSTABLE
f101v,6491,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f101v,6493,1,8.64,8.64,2.4038,0.0416,0.8,UNSTABLE
f101v,6494,1,4.8,4.8,2.4038,0.0416,1.0,STABLE (PASS)
f101v,6495,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f101v,6496,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f101v,6497,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f101v,6498,1,3.0,3.0,2.4038,0.0416,0.8,UNSTABLE
f101v,6499,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f101v,6500,1,2.4,2.4,2.4038,0.0416,0.8,UNSTABLE
f101v,6501,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f101v,6503,13,8.5895,31.9899,8.9526,0.0416,0.3611,UNSTABLE
f101v,6504,24,4.6652,13.0202,6.7089,0.0416,0.615,UNSTABLE
f101v,6505,13,8.0849,14.3954,4.2801,0.0416,0.537,UNSTABLE
f101v,6507,19,7.3616,15.9072,5.1943,0.0416,0.4777,UNSTABLE
f101v,6508,21,6.9828,18.2755,6.2914,0.0416,0.6293,UNSTABLE
f101v,6509,16,7.1286,16.913,5.7032,0.0416,0.6529,UNSTABLE
f101v,6511,19,7.1145,22.3355,7.5467,0.0416,0.5911,UNSTABLE
f101v,6512,22,7.2004,21.4263,7.1532,0.0416,0.6016,UNSTABLE
f101v,6513,20,7.0356,15.1673,5.1822,0.0416,0.6783,UNSTABLE
f101v,6514,8,9.7905,16.6096,4.0781,0.0416,0.5537,UNSTABLE
f102r1,6517,8,6.1477,7.1974,2.8143,0.0416,0.5125,UNSTABLE
f102r1,6522,1,15.6,15.6,2.4038,0.0416,0.6,UNSTABLE
f102r1,6523,1,10.2,10.2,2.4038,0.0416,0.8,UNSTABLE
f102r1,6524,7,9.3162,17.8543,4.6069,0.0416,0.7131,UNSTABLE
f102r1,6525,7,15.184,35.6955,5.6511,0.0416,0.6552,UNSTABLE
f102r1,6526,10,7.0702,17.7466,6.0338,0.0416,0.639,UNSTABLE
f102r1,6527,4,13.6538,35.3707,6.2272,0.0416,0.6316,UNSTABLE
f102r1,6529,1,16.8,16.8,2.4038,0.0416,0.6,UNSTABLE
f102r1,6530,7,11.9889,23.1444,4.6406,0.0416,0.7108,UNSTABLE
f102r1,6531,5,23.7106,49.3093,4.9991,0.0416,0.6885,UNSTABLE
f102r1,6532,9,6.8408,10.7989,3.7947,0.0416,0.7801,UNSTABLE
f102r1,6533,7,15.5585,25.8338,3.9914,0.0416,0.7614,UNSTABLE
f102r1,6535,1,16.8,16.8,2.4038,0.0416,0.6,UNSTABLE
f102r1,6536,7,15.1366,21.3563,3.3916,0.0416,0.8253,UNSTABLE
f102r1,6537,11,7.4047,19.2602,6.2526,0.0416,0.6307,UNSTABLE
f102r1,6538,9,6.9559,22.1924,7.6693,0.0416,0.5881,UNSTABLE
f102r1,6539,7,10.3951,19.7341,4.5635,0.0416,0.7161,UNSTABLE
f102r1,6540,3,14.5487,25.1903,4.1621,0.0416,0.5465,UNSTABLE
f102r2,6543,8,6.1477,7.1974,2.8143,0.0416,0.5125,UNSTABLE
f102r2,6548,1,8.4,8.4,2.4038,0.0416,0.6,UNSTABLE
f102r2,6549,6,8.6014,13.1572,3.6771,0.0416,0.5922,UNSTABLE
f102r2,6550,6,7.6759,16.1062,5.044,0.0416,0.6859,UNSTABLE
f102r2,6551,7,6.6463,12.7837,4.6236,0.0416,0.7119,UNSTABLE
f102r2,6552,8,5.8535,12.9554,5.3204,0.0416,0.4711,UNSTABLE
f102r2,6553,8,10.742,20.5877,4.6071,0.0416,0.7131,UNSTABLE
f102r2,6555,1,25.92,25.92,2.4038,0.0416,0.6,UNSTABLE
f102r2,6556,9,6.7649,13.0851,4.6497,0.0416,0.5102,UNSTABLE
f102r2,6557,9,12.2922,34.8738,6.8199,0.0416,0.6115,UNSTABLE
f102r2,6558,9,8.0251,17.9689,5.3824,0.0416,0.468,UNSTABLE
f102r2,6559,10,10.2724,19.4188,4.5442,0.0416,0.7174,UNSTABLE
f102r2,6560,8,10.5391,22.423,5.1144,0.0416,0.682,UNSTABLE
f102r2,6563,2,12.8288,16.8,3.148,0.0416,0.4582,UNSTABLE
f102r2,6564,2,14.0288,19.2,3.2899,0.0416,0.4384,UNSTABLE
f102r2,6565,2,14.0288,19.2,3.2899,0.0416,0.6384,UNSTABLE
f102r2,6567,7,17.2431,19.8381,2.7656,0.0416,0.9215,UNSTABLE
f102r2,6568,10,9.8524,17.3532,4.2339,0.0416,0.7407,UNSTABLE
f102r2,6569,11,7.743,20.1206,6.2465,0.0416,0.6309,UNSTABLE
f102r2,6570,10,10.9423,17.3532,3.8122,0.0416,0.7783,UNSTABLE
f102r2,6571,6,12.1223,29.6038,5.8704,0.0416,0.4457,UNSTABLE
f102r2,6572,1,16.8,16.8,2.4038,0.0416,0.6,UNSTABLE
f102r2,6573,1,18.0,18.0,2.4038,0.0416,0.6,UNSTABLE
f102v2,6576,8,6.1477,7.1974,2.8143,0.0416,0.5125,UNSTABLE
f102v2,6582,1,18.0,18.0,2.4038,0.0416,0.8,UNSTABLE
f102v2,6583,1,15.6,15.6,2.4038,0.0416,0.6,UNSTABLE
f102v2,6584,1,6.6,6.6,2.4038,0.0416,0.8,UNSTABLE
f102v2,6585,1,6.0,6.0,2.4038,0.0416,0.8,UNSTABLE
f102v2,6586,1,13.2,13.2,2.4038,0.0416,0.6,UNSTABLE
f102v2,6587,1,18.0,18.0,2.4038,0.0416,0.6,UNSTABLE
f102v2,6588,1,12.0,12.0,2.4038,0.0416,0.8,UNSTABLE
f102v2,6589,1,13.2,13.2,2.4038,0.0416,0.6,UNSTABLE
f102v2,6590,1,10.8,10.8,2.4038,0.0416,0.6,UNSTABLE
f102v2,6591,1,13.2,13.2,2.4038,0.0416,0.6,UNSTABLE
f102v2,6592,1,6.6,6.6,2.4038,0.0416,0.8,UNSTABLE
f102v2,6593,1,16.8,16.8,2.4038,0.0416,0.6,UNSTABLE
f102v2,6594,1,13.2,13.2,2.4038,0.0416,0.6,UNSTABLE
f102v2,6595,1,13.2,13.2,2.4038,0.0416,0.8,UNSTABLE
f102v2,6596,1,15.6,15.6,2.4038,0.0416,0.8,UNSTABLE
f102v2,6597,1,16.8,16.8,2.4038,0.0416,0.6,UNSTABLE
f102v2,6599,6,19.337,67.6461,8.4093,0.0416,0.3715,UNSTABLE
f102v2,6600,5,10.6897,16.1964,3.6422,0.0416,0.596,UNSTABLE
f102v2,6601,10,7.4804,16.0678,5.1634,0.0416,0.4793,UNSTABLE
f102v2,6602,12,10.2024,22.5815,5.3205,0.0416,0.6711,UNSTABLE
f102v2,6603,12,7.5531,18.6029,5.9205,0.0416,0.6436,UNSTABLE
f102v2,6604,13,6.8967,17.2745,6.0211,0.0416,0.4395,UNSTABLE
f102v2,6605,6,10.4152,14.8019,3.4163,0.0416,0.6222,UNSTABLE
f102v2,6608,1,15.6,15.6,2.4038,0.0416,0.6,UNSTABLE
f102v2,6609,1,6.6,6.6,2.4038,0.0416,0.8,UNSTABLE
f102v2,6610,1,12.0,12.0,2.4038,0.0416,0.6,UNSTABLE
f102v2,6611,1,9.6,9.6,2.4038,0.0416,0.8,UNSTABLE
f102v2,6612,1,15.6,15.6,2.4038,0.0416,0.6,UNSTABLE
f102v2,6613,1,9.6,9.6,2.4038,0.0416,0.8,UNSTABLE
f102v2,6615,8,14.8766,37.5876,6.0736,0.0416,0.6375,UNSTABLE
f102v2,6616,9,9.6673,25.1973,6.2655,0.0416,0.4302,UNSTABLE
f102v2,6617,12,5.1692,15.5024,7.2092,0.0416,0.6001,UNSTABLE
f102v2,6618,8,9.8643,19.9316,4.8571,0.0416,0.6969,UNSTABLE
f102v2,6619,8,12.2407,19.4331,3.8163,0.0416,0.7779,UNSTABLE
f102v2,6620,9,8.6963,16.4004,4.5334,0.0416,0.7181,UNSTABLE
f102v2,6621,9,10.5941,14.5698,3.306,0.0416,0.8363,UNSTABLE
f102v2,6622,9,9.9826,20.9361,5.0415,0.0416,0.6861,UNSTABLE
f102v2,6623,10,9.3046,18.7855,4.8532,0.0416,0.6972,UNSTABLE
f102v2,6624,4,8.6575,14.2912,3.9681,0.0416,0.5635,UNSTABLE
f102v1,6627,8,6.1477,7.1974,2.8143,0.0416,0.5125,UNSTABLE
f102v1,6635,1,9.6,9.6,2.4038,0.0416,0.8,UNSTABLE
f102v1,6636,1,15.6,15.6,2.4038,0.0416,0.6,UNSTABLE
f102v1,6637,1,14.4,14.4,2.4038,0.0416,0.6,UNSTABLE
f102v1,6638,1,16.8,16.8,2.4038,0.0416,0.6,UNSTABLE
f102v1,6639,1,13.2,13.2,2.4038,0.0416,0.6,UNSTABLE
f102v1,6640,1,19.2,19.2,2.4038,0.0416,0.6,UNSTABLE
f102v1,6642,8,9.7376,17.4401,4.3053,0.0416,0.735,UNSTABLE
f102v1,6643,9,9.4739,20.9985,5.328,0.0416,0.6707,UNSTABLE
f102v1,6644,9,11.5846,25.9172,5.3779,0.0416,0.6682,UNSTABLE
f102v1,6645,9,7.1978,13.1203,4.3818,0.0416,0.7292,UNSTABLE
f102v1,6646,9,9.4328,15.4019,3.925,0.0416,0.7675,UNSTABLE
f102v1,6647,8,8.3735,17.5329,5.0333,0.0416,0.4866,UNSTABLE
f102v1,6648,10,6.5207,15.0522,5.549,0.0416,0.6599,UNSTABLE
f102v1,6649,5,8.8993,20.8038,5.6194,0.0416,0.4567,UNSTABLE
f102v1,6652,1,15.6,15.6,2.4038,0.0416,0.6,UNSTABLE
f102v1,6653,1,18.0,18.0,2.4038,0.0416,0.6,UNSTABLE
f102v1,6654,1,16.8,16.8,2.4038,0.0416,0.6,UNSTABLE
f102v1,6655,1,16.8,16.8,2.4038,0.0416,0.6,UNSTABLE
f102v1,6657,7,15.8074,58.322,8.8691,0.0416,0.3626,UNSTABLE
f102v1,6658,9,12.8636,22.6776,4.2378,0.0416,0.7403,UNSTABLE
f102v1,6659,8,11.5042,17.6466,3.6873,0.0416,0.5912,UNSTABLE
f102v1,6660,8,11.2846,17.6466,3.7591,0.0416,0.7837,UNSTABLE
f102v1,6661,8,11.0216,22.6719,4.9448,0.0416,0.6917,UNSTABLE
f102v1,6662,4,9.5554,14.2912,3.5952,0.0416,0.6012,UNSTABLE
f103r,6665,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f103r,6672,12,9.2978,19.3226,4.9956,0.0416,0.6887,UNSTABLE
f103r,6673,15,5.857,15.7053,6.4458,0.0416,0.6238,UNSTABLE
f103r,6674,14,6.2672,15.6917,6.0187,0.0416,0.6396,UNSTABLE
f103r,6675,8,12.8381,19.029,3.563,0.0416,0.8048,UNSTABLE
f103r,6678,13,8.7626,17.2745,4.7389,0.0416,0.7044,UNSTABLE
f103r,6679,13,9.7882,24.8727,6.1084,0.0416,0.6361,UNSTABLE
f103r,6680,8,11.3428,21.9261,4.6467,0.0416,0.7104,UNSTABLE
f103r,6683,11,13.1175,33.3648,6.1143,0.0416,0.4359,UNSTABLE
f103r,6685,14,5.8401,15.3869,6.3334,0.0416,0.6277,UNSTABLE
f103r,6686,13,5.8868,15.4409,6.3052,0.0416,0.6287,UNSTABLE
f103r,6687,12,8.2366,18.5081,5.4016,0.0416,0.667,UNSTABLE
f103r,6688,7,12.2316,38.7507,7.6156,0.0416,0.5894,UNSTABLE
f103r,6691,10,11.3448,19.1663,4.0612,0.0416,0.7551,UNSTABLE
f103r,6692,12,9.0041,25.8074,6.8899,0.0416,0.6093,UNSTABLE
f103r,6693,5,15.2642,17.3365,2.7302,0.0416,0.9283,UNSTABLE
f103r,6696,11,8.9358,20.7641,5.5858,0.0416,0.6582,UNSTABLE
f103r,6697,7,14.7593,28.6913,4.6729,0.0416,0.7087,UNSTABLE
f103r,6700,9,13.8451,26.1701,4.5438,0.0416,0.7174,UNSTABLE
f103r,6701,12,9.3591,22.5815,5.7999,0.0416,0.6487,UNSTABLE
f103r,6702,7,11.1103,22.6046,4.8907,0.0416,0.6949,UNSTABLE
f103r,6705,12,9.3002,16.1296,4.1691,0.0416,0.746,UNSTABLE
f103r,6706,12,9.0783,22.5815,5.9793,0.0416,0.6412,UNSTABLE
f103r,6707,5,8.305,12.1356,3.5126,0.0416,0.8106,UNSTABLE
f103r,6710,12,8.3047,18.5081,5.3573,0.0416,0.6692,UNSTABLE
f103r,6711,10,12.2388,21.073,4.139,0.0416,0.7485,UNSTABLE
f103r,6712,7,13.0925,32.7328,6.0099,0.0416,0.44,UNSTABLE
f103r,6715,9,16.4071,38.0442,5.5739,0.0416,0.6588,UNSTABLE
f103r,6716,11,7.9748,19.2602,5.8056,0.0416,0.6484,UNSTABLE
f103r,6717,6,14.5718,19.44,3.2069,0.0416,0.8497,UNSTABLE
f103r,6720,9,11.1473,18.8987,4.0754,0.0416,0.7539,UNSTABLE
f103r,6721,11,8.7894,19.3892,5.3028,0.0416,0.672,UNSTABLE
f103r,6722,8,10.4077,17.6466,4.0758,0.0416,0.7539,UNSTABLE
f103r,6725,11,8.6376,16.0502,4.4668,0.0416,0.7229,UNSTABLE
f103r,6726,3,13.0867,25.1903,4.6271,0.0416,0.3117,UNSTABLE
f103r,6729,9,8.9157,18.3191,4.9392,0.0416,0.692,UNSTABLE
f103r,6730,8,13.6787,22.423,3.9405,0.0416,0.766,UNSTABLE
f103r,6733,9,14.8498,26.2257,4.2454,0.0416,0.7397,UNSTABLE
f103r,6734,9,8.7412,15.4019,4.2356,0.0416,0.7405,UNSTABLE
f103r,6735,6,10.537,16.1062,3.6744,0.0416,0.7925,UNSTABLE
f103r,6738,9,9.2138,17.7124,4.6211,0.0416,0.5121,UNSTABLE
f103r,6739,10,11.1257,18.9689,4.0984,0.0416,0.7519,UNSTABLE
f103r,6741,4,10.9534,16.0776,3.5284,0.0416,0.6088,UNSTABLE
f103r,6743,11,9.9077,19.4222,4.7123,0.0416,0.7061,UNSTABLE
f103r,6745,5,11.3028,17.3365,3.6871,0.0416,0.7912,UNSTABLE
f103r,6747,9,9.8512,22.1924,5.4153,0.0416,0.6663,UNSTABLE
f103r,6748,9,10.8391,19.4379,4.3108,0.0416,0.7346,UNSTABLE
f103r,6749,5,17.2021,34.9509,4.8841,0.0416,0.6953,UNSTABLE
f103r,6752,8,14.6374,26.4698,4.347,0.0416,0.7318,UNSTABLE
f103r,6753,11,9.1861,19.4628,5.0931,0.0416,0.6832,UNSTABLE
f103r,6754,10,10.884,19.1663,4.2331,0.0416,0.7407,UNSTABLE
f103r,6755,4,10.5544,21.4368,4.8824,0.0416,0.6954,UNSTABLE
f103r,6758,9,13.5501,26.2257,4.6526,0.0416,0.71,UNSTABLE
f103r,6759,10,11.4886,20.2454,4.2361,0.0416,0.7405,UNSTABLE
f103r,6760,5,14.1817,21.844,3.7026,0.0416,0.7895,UNSTABLE
f103v,6763,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f103v,6769,11,12.4295,29.1332,5.6343,0.0416,0.656,UNSTABLE
f103v,6770,11,10.5284,22.6208,5.1648,0.0416,0.6793,UNSTABLE
f103v,6771,12,8.9844,15.5024,4.1478,0.0416,0.7477,UNSTABLE
f103v,6772,6,15.1442,22.3965,3.555,0.0416,0.8057,UNSTABLE
f103v,6775,10,14.5769,22.6553,3.736,0.0416,0.7861,UNSTABLE
f103v,6776,11,9.5376,20.1206,5.0712,0.0416,0.6844,UNSTABLE
f103v,6777,12,7.0471,18.5081,6.3133,0.0416,0.6285,UNSTABLE
f103v,6778,6,10.5501,23.683,5.3962,0.0416,0.4673,UNSTABLE
f103v,6781,10,11.4536,24.0835,5.0546,0.0416,0.6853,UNSTABLE
f103v,6782,12,7.5452,22.8762,7.2882,0.0416,0.5979,UNSTABLE
f103v,6783,4,20.4652,41.8017,4.91,0.0416,0.6937,UNSTABLE
f103v,6786,10,9.0274,19.4188,5.1709,0.0416,0.6789,UNSTABLE
f103v,6787,10,9.5966,22.3607,5.6011,0.0416,0.4575,UNSTABLE
f103v,6790,11,8.8082,21.8023,5.95,0.0416,0.6424,UNSTABLE
f103v,6791,11,7.4063,11.8724,3.8534,0.0416,0.5743,UNSTABLE
f103v,6792,7,9.859,20.83,5.0788,0.0416,0.684,UNSTABLE
f103v,6795,10,7.5586,17.3532,5.5188,0.0416,0.6613,UNSTABLE
f103v,6796,10,7.2589,18.6707,6.1829,0.0416,0.6333,UNSTABLE
f103v,6797,5,13.6545,38.1403,6.7145,0.0416,0.6148,UNSTABLE
f103v,6800,11,10.051,18.6877,4.4694,0.0416,0.7227,UNSTABLE
f103v,6802,9,8.68,17.613,4.8778,0.0416,0.6957,UNSTABLE
f103v,6803,8,12.8079,29.4109,5.52,0.0416,0.6613,UNSTABLE
f103v,6804,12,6.0671,8.9456,3.5443,0.0416,0.8069,UNSTABLE
f103v,6805,10,6.2279,17.3532,6.698,0.0416,0.6153,UNSTABLE
f103v,6806,10,8.1197,19.4188,5.7489,0.0416,0.6509,UNSTABLE
f103v,6807,6,10.4403,16.4465,3.7868,0.0416,0.7809,UNSTABLE
f103v,6810,10,9.17,15.6546,4.1037,0.0416,0.7515,UNSTABLE
f103v,6811,9,9.6501,16.1983,4.035,0.0416,0.7574,UNSTABLE
f103v,6812,7,10.6635,24.7123,5.5708,0.0416,0.6589,UNSTABLE
f103v,6815,10,7.1222,12.7653,4.3084,0.0416,0.5348,UNSTABLE
f103v,6816,11,7.9275,18.6877,5.6667,0.0416,0.6545,UNSTABLE
f103v,6817,7,9.5057,15.12,3.8236,0.0416,0.7772,UNSTABLE
f103v,6820,10,10.4866,19.4188,4.4514,0.0416,0.724,UNSTABLE
f103v,6821,10,9.5841,25.8918,6.494,0.0416,0.6221,UNSTABLE
f103v,6822,9,9.9743,17.28,4.1645,0.0416,0.5463,UNSTABLE
f103v,6823,5,10.76,18.491,4.131,0.0416,0.7491,UNSTABLE
f103v,6826,9,11.3122,22.6776,4.819,0.0416,0.6993,UNSTABLE
f103v,6827,7,7.8028,21.3563,6.5793,0.0416,0.4192,UNSTABLE
f103v,6830,9,10.0028,22.1924,5.3332,0.0416,0.6704,UNSTABLE
f103v,6831,10,8.2013,21.073,6.1766,0.0416,0.6335,UNSTABLE
f103v,6832,12,6.7973,14.313,5.0617,0.0416,0.6849,UNSTABLE
f103v,6833,6,7.6438,14.8019,4.655,0.0416,0.7098,UNSTABLE
f103v,6836,7,11.3809,20.83,4.3996,0.0416,0.7278,UNSTABLE
f103v,6837,11,5.8956,16.9944,6.9292,0.0416,0.6081,UNSTABLE
f103v,6838,8,8.4802,12.1812,3.4529,0.0416,0.6177,UNSTABLE
f103v,6839,9,8.0996,17.4838,5.189,0.0416,0.678,UNSTABLE
f104r,6842,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f104r,6847,10,11.8727,25.5551,5.1741,0.0416,0.4788,UNSTABLE
f104r,6849,11,6.7401,12.5671,4.482,0.0416,0.5218,UNSTABLE
f104r,6850,13,6.7204,20.1536,7.2088,0.0416,0.4001,UNSTABLE
f104r,6851,6,15.1689,22.5487,3.5733,0.0416,0.8036,UNSTABLE
f104r,6854,12,8.7973,20.0167,5.4695,0.0416,0.4637,UNSTABLE
f104r,6855,11,8.458,21.3702,6.0736,0.0416,0.6375,UNSTABLE
f104r,6856,11,8.4182,19.3892,5.5367,0.0416,0.6605,UNSTABLE
f104r,6857,11,9.5959,21.8023,5.4616,0.0416,0.6641,UNSTABLE
f104r,6858,4,16.2511,21.4368,3.1709,0.0416,0.8549,UNSTABLE
f104r,6861,12,7.2603,15.8863,5.2599,0.0416,0.6742,UNSTABLE
f104r,6862,7,14.9006,41.1871,6.6445,0.0416,0.6171,UNSTABLE
f104r,6865,10,10.07,20.2454,4.8328,0.0416,0.6984,UNSTABLE
f104r,6866,9,14.4844,34.6475,5.7501,0.0416,0.4508,UNSTABLE
f104r,6867,9,9.4732,20.3977,5.176,0.0416,0.6787,UNSTABLE
