Line_ID,Folio,Token_Count,Operator_Count,Z_t,Clock_Phase,C_star_t
484,"f3r.18,+P0",0,8,2629,0.0857,0.8571
485,"f3r.18,+P0",0,7,2636,0.0859,0.8333
486,"f3r.18,+P0",0,5,2641,0.0861,0.75
487,"f3r.18,+P0",0,17,2658,0.0862,0.625
488,"f3r.19,+P0",0,6,2664,0.0864,0.8
489,"f3r.19,+P0",0,8,2672,0.0866,1.0
490,"f3r.19,+P0",0,5,2677,0.0868,1.0
491,"f3r.19,+P0",0,4,2681,0.0869,1.0
492,"f3r.19,+P0",0,6,2687,0.0871,0.8
493,"f3r.19,+P0",0,11,2698,0.0873,0.9
494,"f3r.19,+P0",0,4,2702,0.0875,0.3333
495,"f3r.20,+P0",0,6,2708,0.0877,1.0
496,"f3r.20,+P0",0,4,2712,0.0878,1.0
497,"f3r.20,+P0",0,6,2718,0.088,0.8
498,"f3r.20,+P0",0,4,2722,0.0882,1.0
499,"f3r.20,+P0",0,1,2723,0.0884,0.0
500,"f3r.20,+P0",0,4,2727,0.0885,0.6667
501,"f3r.20,+P0",0,7,2734,0.0887,0.8333
502,"f3r.20,+P0",0,2,2736,0.0889,0.0
503,"f3v.1,@P0",0,6,2742,0.0891,0.8
504,"f3v.1,@P0",0,5,2747,0.0892,0.75
505,"f3v.1,@P0",0,5,2752,0.0894,0.5
506,"f3v.1,@P0",0,3,2755,0.0896,1.0
507,"f3v.1,@P0",0,5,2760,0.0898,0.75
508,"f3v.1,@P0",0,7,2767,0.09,0.8333
509,"f3v.1,@P0",0,1,2768,0.0901,0.0
510,"f3v.1,@P0",0,3,2771,0.0903,1.0
511,"f3v.2,+P0",0,6,2777,0.0905,1.0
512,"f3v.2,+P0",0,7,2784,0.0907,0.8333
513,"f3v.2,+P0",0,6,2790,0.0908,0.8
514,"f3v.2,+P0",0,4,2794,0.091,0.6667
515,"f3v.2,+P0",0,6,2800,0.0912,1.0
516,"f3v.2,+P0",0,7,2807,0.0914,1.0
517,"f3v.3,+P0",0,4,2811,0.0915,0.3333
518,"f3v.3,+P0",0,4,2815,0.0917,1.0
519,"f3v.3,+P0",0,4,2819,0.0919,1.0
520,"f3v.3,+P0",0,5,2824,0.0921,1.0
521,"f3v.3,+P0",0,4,2828,0.0923,0.6667
522,"f3v.3,+P0",0,8,2836,0.0924,0.7143
523,"f3v.3,+P0",0,4,2840,0.0926,0.6667
524,"f3v.4,+P0",0,5,2845,0.0928,1.0
525,"f3v.4,+P0",0,3,2848,0.093,1.0
526,"f3v.4,+P0",0,3,2851,0.0931,0.5
527,"f3v.4,+P0",0,6,2857,0.0933,1.0
528,"f3v.4,+P0",0,4,2861,0.0935,0.6667
529,"f3v.4,+P0",0,2,2863,0.0937,1.0
530,"f3v.4,+P0",0,1,2864,0.0939,0.0
531,"f3v.4,+P0",0,9,2873,0.094,0.875
532,"f3v.5,+P0",0,6,2879,0.0942,1.0
533,"f3v.5,+P0",0,6,2885,0.0944,0.8
534,"f3v.5,+P0",0,5,2890,0.0946,1.0
535,"f3v.5,+P0",0,4,2894,0.0947,1.0
536,"f3v.5,+P0",0,3,2897,0.0949,0.5
537,"f3v.6,+P0",0,2,2899,0.0951,1.0
538,"f3v.6,+P0",0,5,2904,0.0953,1.0
539,"f3v.6,+P0",0,3,2907,0.0954,1.0
540,"f3v.6,+P0",0,7,2914,0.0956,1.0
541,"f3v.6,+P0",0,4,2918,0.0958,0.6667
542,"f3v.7,+P0",0,5,2923,0.096,1.0
543,"f3v.7,+P0",0,6,2929,0.0962,0.6
544,"f3v.7,+P0",0,4,2933,0.0963,1.0
545,"f3v.7,+P0",0,5,2938,0.0965,0.5
546,"f3v.7,+P0",0,1,2939,0.0967,0.0
547,"f3v.8,+P0",0,5,2944,0.0969,0.75
548,"f3v.8,+P0",0,5,2949,0.097,0.75
549,"f3v.8,+P0",0,4,2953,0.0972,1.0
550,"f3v.8,+P0",0,7,2960,0.0974,0.8333
551,"f3v.8,+P0",0,3,2963,0.0976,0.5
552,"f3v.9,+P0",0,8,2971,0.0977,1.0
553,"f3v.9,+P0",0,5,2976,0.0979,0.75
554,"f3v.9,+P0",0,9,2985,0.0981,0.875
555,"f3v.9,+P0",0,4,2989,0.0983,1.0
556,"f3v.9,+P0",0,4,2993,0.0985,0.3333
557,"f3v.10,+P0",0,5,2998,0.0986,1.0
558,"f3v.10,+P0",0,5,3003,0.0988,0.75
559,"f3v.10,+P0",0,7,3010,0.099,0.6667
560,"f3v.10,+P0",0,5,3015,0.0992,0.75
561,"f3v.10,+P0",0,4,3019,0.0993,1.0
562,"f3v.10,+P0",0,5,3024,0.0995,0.75
563,"f3v.11,+P0",0,3,3027,0.0997,1.0
564,"f3v.11,+P0",0,7,3034,0.0999,0.8333
565,"f3v.11,+P0",0,4,3038,0.1,0.3333
566,"f3v.11,+P0",0,5,3043,0.1002,1.0
567,"f3v.11,+P0",0,8,3051,0.1004,0.8571
568,"f3v.11,+P0",0,4,3055,0.1006,0.6667
569,"f3v.12,+P0",0,3,3058,0.1008,1.0
570,"f3v.12,+P0",0,7,3065,0.1009,1.0
571,"f3v.12,+P0",0,5,3070,0.1011,0.75
572,"f3v.12,+P0",0,5,3075,0.1013,1.0
573,"f3v.12,+P0",0,5,3080,0.1015,0.75
574,"f3v.12,+P0",0,1,3081,0.1016,0.0
575,"f3v.13,+P0",0,4,3085,0.1018,1.0
576,"f3v.13,+P0",0,7,3092,0.102,0.6667
577,"f3v.13,+P0",0,6,3098,0.1022,0.6
578,"f3v.13,+P0",0,3,3101,0.1023,0.5
579,"f3v.13,+P0",0,5,3106,0.1025,0.75
580,"f3v.13,+P0",0,4,3110,0.1027,0.3333
581,"f3v.14,+P0",0,4,3114,0.1029,0.6667
582,"f3v.14,+P0",0,5,3119,0.1031,0.75
583,"f3v.14,+P0",0,6,3125,0.1032,0.6
584,"f4r.1,@P0",0,8,3133,0.1034,0.8571
585,"f4r.1,@P0",0,6,3139,0.1036,0.8
586,"f4r.1,@P0",0,5,3144,0.1038,1.0
587,"f4r.1,@P0",0,8,3152,0.1039,0.8571
588,"f4r.1,@P0",0,10,3162,0.1041,0.5556
589,"f4r.1,@P0",0,4,3166,0.1043,1.0
590,"f4r.1,@P0",0,4,3170,0.1045,0.6667
591,"f4r.2,+P0",0,5,3175,0.1047,1.0
592,"f4r.2,+P0",0,4,3179,0.1048,1.0
593,"f4r.2,+P0",0,4,3183,0.105,1.0
594,"f4r.2,+P0",0,5,3188,0.1052,0.75
595,"f4r.2,+P0",0,6,3194,0.1054,0.6
596,"f4r.2,+P0",0,6,3200,0.1055,0.8
597,"f4r.2,+P0",0,14,3214,0.1057,0.9231
598,"f4r.2,+P0",0,4,3218,0.1059,0.6667
599,"f4r.3,+P0",0,6,3224,0.1061,0.8
600,"f4r.3,+P0",0,4,3228,0.1062,1.0
601,"f4r.3,+P0",0,3,3231,0.1064,0.5
602,"f4r.3,+P0",0,6,3237,0.1066,0.8
603,"f4r.3,+P0",0,12,3249,0.1068,0.6364
604,"f4r.3,+P0",0,5,3254,0.107,0.75
605,"f4r.4,+P0",0,11,3265,0.1071,0.8
606,"f4r.4,+P0",0,3,3268,0.1073,0.5
607,"f4r.4,+P0",0,5,3273,0.1075,0.75
608,"f4r.4,+P0",0,6,3279,0.1077,0.6
609,"f4r.4,+P0",0,4,3283,0.1078,0.3333
610,"f4r.5,+P0",0,7,3290,0.108,0.5
611,"f4r.5,+P0",0,6,3296,0.1082,0.6
612,"f4r.5,+P0",0,7,3303,0.1084,0.5
613,"f4r.6,+P0",0,4,3307,0.1085,1.0
614,"f4r.6,+P0",0,7,3314,0.1087,0.6667
615,"f4r.6,+P0",0,8,3322,0.1089,0.8571
616,"f4r.7,+P0",0,7,3329,0.1091,0.6667
617,"f4r.7,+P0",0,5,3334,0.1093,0.75
618,"f4r.7,+P0",0,5,3339,0.1094,0.75
619,"f4r.7,+P0",0,5,3344,0.1096,0.5
620,"f4r.8,+P0",0,4,3348,0.1098,1.0
621,"f4r.8,+P0",0,4,3352,0.11,1.0
622,"f4r.8,+P0",0,4,3356,0.1101,1.0
623,"f4r.8,+P0",0,4,3360,0.1103,0.3333
624,"f4r.8,+P0",0,7,3367,0.1105,0.6667
625,"f4r.9,+P0",0,5,3372,0.1107,0.75
626,"f4r.9,+P0",0,7,3379,0.1108,0.6667
627,"f4r.9,+P0",0,4,3383,0.111,0.6667
628,"f4r.9,+P0",0,8,3391,0.1112,0.8571
629,"f4r.10,+P0",0,4,3395,0.1114,1.0
630,"f4r.10,+P0",0,4,3399,0.1116,1.0
631,"f4r.10,+P0",0,7,3406,0.1117,0.6667
632,"f4r.10,+P0",0,7,3413,0.1119,0.6667
633,"f4r.11,+P0",0,9,3422,0.1121,0.75
634,"f4r.11,+P0",0,4,3426,0.1123,1.0
635,"f4r.11,+P0",0,4,3430,0.1124,0.3333
636,"f4r.12,+P0",0,5,3435,0.1126,0.75
637,"f4r.12,+P0",0,6,3441,0.1128,0.8
638,"f4r.12,+P0",0,6,3447,0.113,0.8
639,"f4r.13,+P0",0,5,3452,0.1132,0.75
640,"f4r.13,+P0",0,5,3457,0.1133,0.5
641,"f4v.1,@P0",0,8,3465,0.1135,0.8571
642,"f4v.1,@P0",0,5,3470,0.1137,0.75
643,"f4v.1,@P0",0,5,3475,0.1139,0.75
644,"f4v.1,@P0",0,7,3482,0.114,0.6667
645,"f4v.1,@P0",0,9,3491,0.1142,0.5
646,"f4v.2,+P0",0,2,3493,0.1144,1.0
647,"f4v.2,+P0",0,4,3497,0.1146,0.6667
648,"f4v.2,+P0",0,3,3500,0.1147,0.5
649,"f4v.2,+P0",0,4,3504,0.1149,0.3333
650,"f4v.2,+P0",0,7,3511,0.1151,0.8333
651,"f4v.2,+P0",0,4,3515,0.1153,1.0
652,"f4v.2,+P0",0,12,3527,0.1155,0.9091
653,"f4v.3,+P0",0,3,3530,0.1156,1.0
654,"f4v.3,+P0",0,3,3533,0.1158,1.0
655,"f4v.3,+P0",0,6,3539,0.116,0.8
656,"f4v.3,+P0",0,6,3545,0.1162,0.8
657,"f4v.3,+P0",0,5,3550,0.1163,0.75
658,"f4v.3,+P0",0,13,3563,0.1165,0.8333
659,"f4v.4,+P0",0,4,3567,0.1167,0.3333
660,"f4v.4,+P0",0,6,3573,0.1169,0.6
661,"f4v.4,+P0",0,7,3580,0.117,0.8333
662,"f4v.4,+P0",0,5,3585,0.1172,0.75
663,"f4v.4,+P0",0,12,3597,0.1174,0.7273
664,"f4v.5,+P0",0,4,3601,0.1176,1.0
665,"f4v.5,+P0",0,5,3606,0.1178,0.75
666,"f4v.5,+P0",0,6,3612,0.1179,0.6
667,"f4v.5,+P0",0,4,3616,0.1181,0.6667
668,"f4v.5,+P0",0,16,3632,0.1183,0.8
669,"f4v.6,+P0",0,6,3638,0.1185,0.8
670,"f4v.6,+P0",0,7,3645,0.1186,0.6667
671,"f4v.6,+P0",0,6,3651,0.1188,0.8
672,"f4v.7,+P0",0,6,3657,0.119,0.8
673,"f4v.7,+P0",0,6,3663,0.1192,1.0
674,"f4v.7,+P0",0,4,3667,0.1193,1.0
675,"f4v.7,+P0",0,6,3673,0.1195,0.8
676,"f4v.7,+P0",0,6,3679,0.1197,0.4
677,"f4v.8,+P0",0,6,3685,0.1199,1.0
678,"f4v.8,+P0",0,4,3689,0.1201,1.0
679,"f4v.8,+P0",0,5,3694,0.1202,0.75
680,"f4v.8,+P0",0,3,3697,0.1204,1.0
681,"f4v.8,+P0",0,4,3701,0.1206,0.6667
682,"f4v.8,+P0",0,6,3707,0.1208,0.8
683,"f4v.9,+P0",0,16,3723,0.1209,0.8
684,"f4v.9,+P0",0,6,3729,0.1211,0.6
685,"f4v.9,+P0",0,5,3734,0.1213,0.5
686,"f4v.9,+P0",0,5,3739,0.1215,0.75
687,"f4v.10,+P0",0,6,3745,0.1217,0.6
688,"f4v.10,+P0",0,4,3749,0.1218,1.0
689,"f4v.10,+P0",0,6,3755,0.122,0.8
690,"f4v.10,+P0",0,13,3768,0.1222,0.9167
691,"f4v.11,+P0",0,3,3771,0.1224,1.0
692,"f4v.11,+P0",0,6,3777,0.1225,1.0
693,"f4v.11,+P0",0,5,3782,0.1227,1.0
694,"f4v.11,+P0",0,7,3789,0.1229,0.6667
695,"f4v.11,+P0",0,11,3800,0.1231,0.8
696,"f4v.12,+P0",0,5,3805,0.1232,0.5
697,"f4v.12,+P0",0,3,3808,0.1234,1.0
698,"f4v.12,+P0",0,5,3813,0.1236,0.75
699,"f4v.12,+P0",0,6,3819,0.1238,0.6
700,"f4v.12,+P0",0,13,3832,0.124,1.0
701,"f4v.13,+P0",0,5,3837,0.1241,1.0
702,"f4v.13,+P0",0,1,3838,0.1243,0.0
703,"f4v.13,+P0",0,5,3843,0.1245,1.0
704,"f4v.13,+P0",0,7,3850,0.1247,0.8333
705,"f4v.13,+P0",0,8,3858,0.1248,0.8571
706,"f4v.13,+P0",0,4,3862,0.125,0.3333
707,"f4v.14,+P0",0,6,3868,0.1252,1.0
708,"f4v.14,+P0",0,7,3875,0.1254,0.5
709,"f4v.14,+P0",0,6,3881,0.1255,0.8
710,"f5r.1,@P0",0,6,3887,0.1257,1.0
711,"f5r.1,@P0",0,5,3892,0.1259,0.75
712,"f5r.1,@P0",0,5,3897,0.1261,0.5
713,"f5r.1,@P0",0,5,3902,0.1263,0.75
714,"f5r.1,@P0",0,8,3910,0.1264,0.8571
715,"f5r.1,@P0",0,5,3915,0.1266,1.0
716,"f5r.1,@P0",0,8,3923,0.1268,0.5714
717,"f5r.2,+P0",0,5,3928,0.127,0.75
718,"f5r.2,+P0",0,4,3932,0.1271,0.3333
719,"f5r.2,+P0",0,7,3939,0.1273,0.6667
720,"f5r.2,+P0",0,3,3942,0.1275,1.0
721,"f5r.2,+P0",0,5,3947,0.1277,0.5
722,"f5r.2,+P0",0,5,3952,0.1278,0.5
723,"f5r.2,+P0",0,4,3956,0.128,0.6667
724,"f5r.2,+P0",0,3,3959,0.1282,0.0
725,"f5r.2,+P0",0,4,3963,0.1284,0.6667
726,"f5r.3,+P0",0,6,3969,0.1286,0.8
727,"f5r.3,+P0",0,8,3977,0.1287,0.5714
728,"f5r.3,+P0",0,5,3982,0.1289,0.75
729,"f5r.3,+P0",0,6,3988,0.1291,0.8
730,"f5r.3,+P0",0,7,3995,0.1293,0.6667
731,"f5r.3,+P0",0,5,4000,0.1294,0.5
732,"f5r.3,+P0",0,8,4008,0.1296,0.8571
733,"f5r.4,+P0",0,5,4013,0.1298,0.5
734,"f5r.4,+P0",0,6,4019,0.13,1.0
735,"f5r.4,+P0",0,4,4023,0.1302,0.6667
736,"f5r.4,+P0",0,1,4024,0.1303,0.0
737,"f5r.4,+P0",0,5,4029,0.1305,1.0
738,"f5r.4,+P0",0,7,4036,0.1307,0.6667
739,"f5r.5,+P0",0,4,4040,0.1309,0.6667
740,"f5r.5,+P0",0,5,4045,0.131,1.0
741,"f5r.5,+P0",0,6,4051,0.1312,0.8
742,"f5r.5,+P0",0,7,4058,0.1314,0.8333
743,"f5r.5,+P0",0,3,4061,0.1316,1.0
744,"f5r.5,+P0",0,7,4068,0.1317,0.8333
745,"f5r.5,+P0",0,5,4073,0.1319,0.75
746,"f5r.5,+P0",0,8,4081,0.1321,0.8571
747,"f5r.6,+P0",0,3,4084,0.1323,1.0
748,"f5r.6,+P0",0,10,4094,0.1325,0.8889
749,"f5r.6,+P0",0,6,4100,0.1326,0.8
750,"f5r.6,+P0",0,8,4108,0.1328,0.7143
751,"f5r.6,+P0",0,5,4113,0.133,1.0
752,"f5r.6,+P0",0,4,4117,0.1332,0.3333
753,"f5r.6,+P0",0,7,4124,0.1333,0.5
754,"f5r.6,+P0",0,2,4126,0.1335,1.0
755,"f5r.7,+P0",0,7,4133,0.1337,0.6667
756,"f5r.7,+P0",0,4,4137,0.1339,0.6667
757,"f5r.7,+P0",0,9,4146,0.134,0.75
758,"f5r.7,+P0",0,5,4151,0.1342,1.0
759,"f5v.1,@P0",0,9,4160,0.1344,1.0
760,"f5v.1,@P0",0,4,4164,0.1346,1.0
761,"f5v.1,@P0",0,6,4170,0.1348,0.8
762,"f5v.1,@P0",0,5,4175,0.1349,0.75
763,"f5v.1,@P0",0,5,4180,0.1351,0.75
764,"f5v.1,@P0",0,8,4188,0.1353,0.8571
765,"f5v.1,@P0",0,7,4195,0.1355,0.8333
766,"f5v.1,@P0",0,5,4200,0.1356,0.75
767,"f5v.2,+P0",0,5,4205,0.1358,1.0
768,"f5v.2,+P0",0,4,4209,0.136,1.0
769,"f5v.2,+P0",0,6,4215,0.1362,0.6
770,"f5v.2,+P0",0,4,4219,0.1363,0.6667
771,"f5v.2,+P0",0,5,4224,0.1365,0.75
772,"f5v.2,+P0",0,5,4229,0.1367,0.5
773,"f5v.2,+P0",0,9,4238,0.1369,0.75
774,"f5v.3,+P0",0,6,4244,0.1371,0.8
775,"f5v.3,+P0",0,4,4248,0.1372,1.0
776,"f5v.3,+P0",0,5,4253,0.1374,0.75
777,"f5v.3,+P0",0,5,4258,0.1376,0.75
778,"f5v.3,+P0",0,6,4264,0.1378,0.8
779,"f5v.3,+P0",0,5,4269,0.1379,0.75
780,"f5v.3,+P0",0,3,4272,0.1381,1.0
781,"f5v.3,+P0",0,7,4279,0.1383,1.0
782,"f5v.3,+P0",0,2,4281,0.1385,1.0
783,"f5v.4,+P0",0,5,4286,0.1387,0.75
784,"f5v.4,+P0",0,5,4291,0.1388,1.0
785,"f5v.4,+P0",0,4,4295,0.139,0.6667
786,"f5v.4,+P0",0,6,4301,0.1392,0.8
787,"f5v.4,+P0",0,10,4311,0.1394,0.8889
788,"f5v.4,+P0",0,5,4316,0.1395,0.75
789,"f5v.4,+P0",0,12,4328,0.1397,0.6364
790,"f5v.5,+P0",0,8,4336,0.1399,0.8571
791,"f5v.5,+P0",0,4,4340,0.1401,1.0
792,"f5v.5,+P0",0,7,4347,0.1402,0.8333
793,"f5v.5,+P0",0,6,4353,0.1404,0.8
794,"f5v.5,+P0",0,5,4358,0.1406,0.75
795,"f5v.5,+P0",0,3,4361,0.1408,1.0
796,"f5v.5,+P0",0,13,4374,0.141,0.8333
797,"f5v.6,+P0",0,4,4378,0.1411,0.6667
798,"f5v.6,+P0",0,4,4382,0.1413,1.0
799,"f5v.6,+P0",0,7,4389,0.1415,1.0
800,"f6r.1,@P0",0,4,4393,0.1417,1.0
801,"f6r.1,@P0",0,1,4394,0.1418,0.0
802,"f6r.1,@P0",0,4,4398,0.142,1.0
803,"f6r.1,@P0",0,6,4404,0.1422,1.0
804,"f6r.1,@P0",0,5,4409,0.1424,0.75
805,"f6r.1,@P0",0,4,4413,0.1425,1.0
806,"f6r.1,@P0",0,10,4423,0.1427,0.8889
807,"f6r.1,@P0",0,6,4429,0.1429,0.6
808,"f6r.2,+P0",0,5,4434,0.1431,0.75
809,"f6r.2,+P0",0,6,4440,0.1433,0.6
810,"f6r.2,+P0",0,4,4444,0.1434,1.0
811,"f6r.2,+P0",0,4,4448,0.1436,1.0
812,"f6r.2,+P0",0,3,4451,0.1438,1.0
813,"f6r.2,+P0",0,9,4460,0.144,0.625
814,"f6r.2,+P0",0,7,4467,0.1441,0.6667
815,"f6r.3,+P0",0,6,4473,0.1443,1.0
816,"f6r.3,+P0",0,5,4478,0.1445,0.75
817,"f6r.3,+P0",0,5,4483,0.1447,0.5
818,"f6r.3,+P0",0,2,4485,0.1448,1.0
819,"f6r.3,+P0",0,13,4498,0.145,1.0
820,"f6r.3,+P0",0,6,4504,0.1452,0.8
821,"f6r.3,+P0",0,3,4507,0.1454,0.5
822,"f6r.4,+P0",0,3,4510,0.1456,1.0
823,"f6r.4,+P0",0,5,4515,0.1457,1.0
824,"f6r.4,+P0",0,5,4520,0.1459,1.0
825,"f6r.4,+P0",0,4,4524,0.1461,0.6667
826,"f6r.4,+P0",0,11,4535,0.1463,0.7
827,"f6r.4,+P0",0,3,4538,0.1464,0.5
828,"f6r.5,+P0",0,2,4540,0.1466,0.0
829,"f6r.5,+P0",0,6,4546,0.1468,0.6
830,"f6r.5,+P0",0,5,4551,0.147,1.0
831,"f6r.5,+P0",0,5,4556,0.1472,1.0
832,"f6r.5,+P0",0,11,4567,0.1473,0.7
833,"f6r.6,+P0",0,2,4569,0.1475,1.0
834,"f6r.6,+P0",0,2,4571,0.1477,1.0
835,"f6r.6,+P0",0,5,4576,0.1479,0.75
836,"f6r.6,+P0",0,5,4581,0.148,0.5
837,"f6r.6,+P0",0,4,4585,0.1482,0.3333
838,"f6r.6,+P0",0,13,4598,0.1484,0.5833
839,"f6r.7,+P0",0,5,4603,0.1486,0.75
840,"f6r.7,+P0",0,7,4610,0.1487,0.8333
841,"f6r.7,+P0",0,3,4613,0.1489,1.0
842,"f6r.7,+P0",0,1,4614,0.1491,0.0
843,"f6r.7,+P0",0,4,4618,0.1493,1.0
844,"f6r.7,+P0",0,6,4624,0.1495,0.6
845,"f6r.7,+P0",0,1,4625,0.1496,0.0
846,"f6r.8,+P0",0,5,4630,0.1498,1.0
847,"f6r.8,+P0",0,5,4635,0.15,0.75
848,"f6r.8,+P0",0,5,4640,0.1502,1.0
849,"f6r.8,+P0",0,4,4644,0.1503,1.0
850,"f6r.8,+P0",0,7,4651,0.1505,0.6667
851,"f6r.9,+P0",0,3,4654,0.1507,1.0
852,"f6r.9,+P0",0,5,4659,0.1509,1.0
853,"f6r.9,+P0",0,9,4668,0.151,0.875
854,"f6r.9,+P0",0,6,4674,0.1512,0.6
855,"f6r.9,+P0",0,5,4679,0.1514,1.0
856,"f6r.10,+P0",0,5,4684,0.1516,1.0
857,"f6r.10,+P0",0,6,4690,0.1518,0.8
858,"f6r.10,+P0",0,3,4693,0.1519,0.5
859,"f6r.10,+P0",0,4,4697,0.1521,1.0
860,"f6r.10,+P0",0,6,4703,0.1523,1.0
861,"f6r.10,+P0",0,2,4705,0.1525,1.0
862,"f6r.11,+P0",0,5,4710,0.1526,1.0
863,"f6r.11,+P0",0,6,4716,0.1528,1.0
864,"f6r.11,+P0",0,2,4718,0.153,1.0
865,"f6r.11,+P0",0,8,4726,0.1532,0.7143
866,"f6r.12,+P0",0,2,4728,0.1533,1.0
867,"f6r.12,+P0",0,4,4732,0.1535,1.0
868,"f6r.12,+P0",0,5,4737,0.1537,0.5
869,"f6r.12,+P0",0,4,4741,0.1539,1.0
870,"f6r.12,+P0",0,4,4745,0.1541,0.3333
871,"f6r.13,+P0",0,7,4752,0.1542,0.8333
872,"f6r.13,+P0",0,6,4758,0.1544,0.8
873,"f6r.13,+P0",0,4,4762,0.1546,0.3333
874,"f6r.14,+P0",0,4,4766,0.1548,0.6667
875,"f6r.14,+P0",0,5,4771,0.1549,0.75
876,"f6r.14,+P0",0,7,4778,0.1551,0.6667
877,"f6v.1,@P0",0,9,4787,0.1553,1.0
878,"f6v.1,@P0",0,5,4792,0.1555,0.75
879,"f6v.1,@P0",0,4,4796,0.1556,1.0
880,"f6v.1,@P0",0,4,4800,0.1558,1.0
881,"f6v.1,@P0",0,7,4807,0.156,0.6667
882,"f6v.1,@P0",0,1,4808,0.1562,0.0
883,"f6v.1,@P0",0,5,4813,0.1564,1.0
884,"f6v.1,@P0",0,4,4817,0.1565,1.0
885,"f6v.1,@P0",0,5,4822,0.1567,0.5
886,"f6v.2,+P0",0,4,4826,0.1569,1.0
887,"f6v.2,+P0",0,4,4830,0.1571,1.0
888,"f6v.2,+P0",0,6,4836,0.1572,0.6
889,"f6v.2,+P0",0,8,4844,0.1574,0.8571
890,"f6v.2,+P0",0,4,4848,0.1576,1.0
891,"f6v.2,+P0",0,7,4855,0.1578,0.8333
892,"f6v.2,+P0",0,5,4860,0.158,0.75
893,"f6v.2,+P0",0,11,4871,0.1581,0.9
894,"f6v.3,+P0",0,5,4876,0.1583,1.0
895,"f6v.3,+P0",0,4,4880,0.1585,0.3333
896,"f6v.3,+P0",0,4,4884,0.1587,1.0
897,"f6v.3,+P0",0,9,4893,0.1588,0.75
898,"f6v.3,+P0",0,8,4901,0.159,0.7143
899,"f6v.3,+P0",0,4,4905,0.1592,0.3333
900,"f6v.3,+P0",0,10,4915,0.1594,0.7778
901,"f6v.4,+P0",0,8,4923,0.1595,0.7143
902,"f6v.4,+P0",0,6,4929,0.1597,0.8
903,"f6v.4,+P0",0,1,4930,0.1599,0.0
904,"f6v.4,+P0",0,2,4932,0.1601,1.0
905,"f6v.4,+P0",0,1,4933,0.1603,0.0
906,"f6v.4,+P0",0,4,4937,0.1604,0.6667
907,"f6v.4,+P0",0,4,4941,0.1606,0.6667
908,"f6v.4,+P0",0,3,4944,0.1608,0.5
909,"f6v.4,+P0",0,10,4954,0.161,0.7778
910,"f6v.5,+P0",0,4,4958,0.1611,1.0
911,"f6v.5,+P0",0,7,4965,0.1613,0.8333
912,"f6v.5,+P0",0,3,4968,0.1615,0.5
913,"f6v.5,+P0",0,4,4972,0.1617,0.6667
914,"f6v.5,+P0",0,9,4981,0.1618,0.375
915,"f6v.6,+P0",0,6,4987,0.162,1.0
916,"f6v.6,+P0",0,8,4995,0.1622,0.8571
917,"f6v.6,+P0",0,4,4999,0.1624,0.6667
918,"f6v.6,+P0",0,1,5000,0.1626,0.0
919,"f6v.7,+P0",0,5,5005,0.1627,1.0
920,"f6v.7,+P0",0,5,5010,0.1629,1.0
921,"f6v.7,+P0",0,5,5015,0.1631,0.75
922,"f6v.7,+P0",0,5,5020,0.1633,0.75
923,"f6v.7,+P0",0,3,5023,0.1634,1.0
924,"f6v.8,+P0",0,5,5028,0.1636,1.0
925,"f6v.8,+P0",0,4,5032,0.1638,1.0
926,"f6v.8,+P0",0,6,5038,0.164,0.6
927,"f6v.8,+P0",0,5,5043,0.1641,0.5
928,"f6v.9,+P0",0,8,5051,0.1643,1.0
929,"f6v.9,+P0",0,4,5055,0.1645,1.0
930,"f6v.9,+P0",0,5,5060,0.1647,0.5
931,"f6v.9,+P0",0,1,5061,0.1649,0.0
932,"f6v.10,+P0",0,7,5068,0.165,0.8333
933,"f6v.10,+P0",0,6,5074,0.1652,1.0
934,"f6v.10,+P0",0,5,5079,0.1654,1.0
935,"f6v.11,+P0",0,3,5082,0.1656,1.0
936,"f6v.11,+P0",0,4,5086,0.1657,1.0
937,"f6v.11,+P0",0,4,5090,0.1659,0.3333
938,"f6v.11,+P0",0,9,5099,0.1661,0.75
939,"f6v.12,+P0",0,5,5104,0.1663,1.0
940,"f6v.12,+P0",0,3,5107,0.1665,0.5
941,"f6v.12,+P0",0,5,5112,0.1666,0.5
942,"f6v.12,+P0",0,4,5116,0.1668,0.3333
943,"f6v.13,+P0",0,7,5123,0.167,0.8333
944,"f6v.13,+P0",0,4,5127,0.1672,0.3333
945,"f6v.13,+P0",0,1,5128,0.1673,0.0
946,"f6v.13,+P0",0,4,5132,0.1675,1.0
947,"f6v.13,+P0",0,4,5136,0.1677,1.0
948,"f6v.13,+P0",0,2,5138,0.1679,1.0
949,"f6v.14,+P0",0,5,5143,0.168,0.75
950,"f6v.14,+P0",0,4,5147,0.1682,1.0
951,"f6v.14,+P0",0,5,5152,0.1684,0.75
952,"f6v.14,+P0",0,8,5160,0.1686,1.0
953,"f6v.15,+P0",0,7,5167,0.1688,0.6667
954,"f6v.15,+P0",0,1,5168,0.1689,0.0
955,"f6v.15,+P0",0,2,5170,0.1691,1.0
956,"f6v.15,+P0",0,3,5173,0.1693,0.5
957,"f6v.15,+P0",0,5,5178,0.1695,0.75
958,"f6v.15,+P0",0,2,5180,0.1696,1.0
959,"f6v.16,+P0",0,4,5184,0.1698,0.6667
960,"f6v.16,+P0",0,5,5189,0.17,0.75
961,"f6v.16,+P0",0,4,5193,0.1702,0.6667
